"CreditScore","Geography","Gender","Age","Tenure","Balance","NumOfProducts","HasCrCard","IsActiveMember","EstimatedSalary","Exited"
623,"France","Female",29,1,0,2,"No","No",39382.06,"No"
569,"France","Female",35,4,93934.63,1,"Si","No",184748.23,"No"
724,"France","Female",69,5,117866.92,1,"Si","Si",62280.91,"No"
678,"France","Female",55,5,0,1,"No","Si",196794.11,"Si"
713,"Spain","Female",26,4,122857.46,2,"Si","No",144682.17,"Si"
631,"France","Male",32,10,0,2,"No","Si",196342.66,"No"
846,"France","Female",37,6,127103.97,1,"Si","Si",41516.44,"No"
660,"France","Female",43,1,0,1,"No","Si",112026.1,"Si"
567,"France","Male",54,9,96402.96,1,"No","No",52035.29,"Si"
731,"France","Male",31,1,132512.26,1,"Si","Si",185466.85,"No"
693,"Spain","Male",47,8,107604.66,1,"Si","Si",80149.27,"No"
772,"France","Male",34,9,0,2,"Si","No",170980.86,"No"
657,"France","Male",38,7,0,2,"Si","No",185827.74,"No"
774,"Germany","Male",34,4,120875.23,2,"No","Si",113407.26,"No"
667,"France","Female",37,9,71786.9,2,"Si","Si",67734.79,"No"
516,"France","Female",37,8,113143.12,1,"No","No",3363.36,"No"
551,"Spain","Male",49,1,150777.72,2,"Si","Si",135757.27,"No"
542,"Spain","Male",35,2,174894.53,1,"Si","Si",22314.55,"No"
623,"France","Male",28,7,0,1,"No","No",129526.57,"No"
701,"France","Female",43,2,160416.56,1,"No","Si",37266.43,"No"
583,"France","Male",48,3,91246.53,1,"Si","No",60017.46,"Si"
731,"Spain","Male",46,10,0,2,"Si","No",153015.42,"No"
461,"France","Female",35,5,0,1,"Si","Si",54209.02,"No"
702,"Germany","Female",23,7,98775.23,1,"Si","No",114603.96,"No"
565,"Germany","Female",47,10,139756.12,1,"Si","No",165849.49,"Si"
711,"Spain","Male",42,3,177626.77,3,"No","Si",16392.72,"Si"
664,"France","Male",54,8,0,1,"Si","Si",162719.69,"Si"
518,"Spain","Male",50,4,0,1,"No","No",107112.25,"Si"
728,"Spain","Male",42,8,0,2,"No","Si",41823.22,"No"
585,"Germany","Male",37,6,152496.82,1,"Si","Si",99907.29,"No"
573,"France","Male",52,8,0,2,"No","Si",178229.04,"No"
568,"Germany","Male",26,1,112930.28,2,"Si","No",22095.73,"No"
602,"Germany","Female",26,8,113674.2,1,"Si","No",197861.16,"Si"
603,"France","Male",44,9,0,1,"Si","No",138328.24,"No"
687,"France","Male",38,0,144450.58,1,"No","Si",137276.83,"No"
741,"France","Male",52,1,171236.3,2,"No","No",21834.4,"Si"
469,"Spain","Male",37,9,96776.49,1,"Si","Si",119890.86,"No"
477,"Germany","Female",58,8,145984.92,1,"Si","Si",24564.7,"No"
737,"Germany","Male",43,8,96353.8,1,"No","No",10209.8,"No"
835,"France","Male",25,7,0,2,"Si","Si",83449.65,"No"
717,"Germany","Female",33,0,115777.23,1,"Si","Si",81508.1,"No"
562,"France","Female",51,7,122822,2,"No","No",32626.21,"No"
758,"Spain","Male",61,2,0,2,"Si","Si",43982.41,"No"
605,"France","Male",36,7,128829.25,1,"Si","No",190588.59,"No"
676,"France","Male",33,6,171490.78,1,"No","No",79099.64,"No"
708,"Spain","Male",33,3,0,2,"Si","No",138613.21,"No"
745,"Spain","Female",38,7,0,2,"Si","Si",194230.82,"No"
712,"France","Male",23,2,0,2,"No","Si",66795.78,"No"
663,"France","Male",28,4,0,2,"Si","Si",123969.64,"No"
640,"France","Female",47,6,89799.46,2,"No","Si",13783.77,"Si"
577,"Spain","Male",29,2,0,1,"Si","Si",168924.41,"No"
546,"Spain","Female",36,7,85660.96,1,"No","No",134778.01,"No"
802,"Germany","Male",37,9,115569.21,1,"No","Si",119782.89,"No"
590,"France","Female",45,2,81828.22,1,"Si","No",52167.97,"No"
594,"Germany","Male",18,1,132694.73,1,"Si","No",167689.56,"No"
577,"Spain","Male",51,2,108867,1,"No","No",140800.66,"Si"
541,"France","Male",39,7,0,2,"Si","No",19823.02,"No"
781,"France","Female",27,5,0,2,"No","No",72969.9,"No"
806,"Germany","Male",34,2,96152.68,2,"Si","No",143711.02,"No"
723,"Germany","Female",49,0,153855.52,1,"Si","Si",180862.26,"Si"
535,"France","Male",45,2,0,2,"Si","No",125658.28,"No"
768,"France","Female",36,3,141334.95,1,"No","Si",125870.5,"No"
653,"Germany","Male",41,1,104584.11,1,"Si","No",15126.32,"Si"
803,"Germany","Female",50,8,98173.02,1,"No","No",22457.25,"Si"
545,"Spain","Female",44,1,0,2,"Si","Si",82614.89,"No"
729,"Germany","Male",40,5,113574.61,2,"Si","No",103396.08,"No"
629,"France","Female",33,6,0,2,"Si","Si",59129.72,"No"
667,"Germany","Male",33,9,124573.33,2,"No","No",683.37,"No"
671,"Germany","Female",31,6,105864.6,2,"Si","No",145567.34,"No"
768,"Germany","Female",47,5,104552.61,1,"Si","No",48137.08,"Si"
732,"France","Female",35,3,0,2,"Si","No",90876.95,"No"
546,"France","Female",30,5,0,2,"No","Si",198543.09,"No"
630,"France","Male",55,2,0,1,"Si","Si",106202.07,"Si"
765,"Germany","Female",46,8,119492.88,2,"No","Si",166896.01,"Si"
704,"France","Female",33,0,130499.09,2,"Si","Si",74804.36,"No"
470,"Spain","Female",48,6,140576.11,1,"Si","Si",116971.05,"No"
688,"Germany","Female",34,9,91025.58,2,"No","Si",163783,"No"
685,"France","Female",33,1,0,3,"No","Si",70221.13,"Si"
567,"France","Female",38,1,125877.65,2,"Si","Si",107841.77,"No"
720,"Spain","Male",64,3,45752.78,2,"Si","No",79623.28,"Si"
609,"France","Male",39,3,121778.71,1,"Si","Si",138399.67,"No"
521,"Germany","Female",49,2,127948.57,1,"Si","Si",182765.14,"No"
556,"France","Female",30,7,0,2,"Si","Si",186648.19,"No"
662,"Germany","Male",30,5,115286.68,2,"Si","Si",149587.92,"No"
704,"Germany","Male",41,9,62078.21,2,"Si","No",129050.67,"No"
750,"France","Female",38,1,0,2,"Si","No",47764.99,"No"
619,"Spain","Female",32,4,175406.13,2,"Si","Si",172792.43,"Si"
468,"Spain","Male",26,1,131643.25,1,"Si","No",64436.16,"No"
435,"Germany","Male",44,3,151739.65,1,"Si","No",167461.5,"No"
529,"France","Male",43,6,93616.35,2,"No","No",98348.66,"No"
702,"Germany","Female",60,5,138597.54,2,"Si","Si",41536.59,"Si"
608,"France","Female",41,5,0,2,"Si","Si",72462.25,"No"
576,"France","Male",40,9,0,2,"Si","No",112465.19,"Si"
666,"France","Female",27,1,85225.21,1,"No","Si",64511.44,"No"
730,"France","Female",36,8,148749.29,2,"Si","No",91830.75,"No"
647,"Germany","Male",52,7,130013.12,1,"Si","Si",190806.36,"Si"
516,"Spain","Female",27,1,0,1,"No","Si",112311.15,"No"
711,"France","Female",81,6,0,2,"Si","Si",72276.24,"No"
736,"France","Male",54,7,111729.47,2,"No","Si",84920.49,"No"
768,"France","Female",36,5,180169.44,2,"Si","No",17348.56,"No"
427,"Spain","Male",40,8,0,2,"Si","Si",82870.75,"No"
686,"Spain","Female",47,6,0,1,"Si","No",32080.69,"Si"
690,"France","Female",42,5,0,2,"No","Si",120512.08,"No"
647,"Spain","Female",29,2,0,2,"Si","No",179032.68,"No"
714,"France","Male",35,3,0,2,"Si","Si",95623.28,"No"
736,"Germany","Female",36,8,103914.17,1,"Si","Si",110035.88,"Si"
608,"France","Female",34,4,88772.87,1,"Si","Si",168822.01,"No"
809,"France","Female",39,5,0,1,"Si","No",77705.75,"No"
745,"France","Female",40,6,131184.67,1,"Si","Si",49815.62,"No"
781,"France","Male",38,2,117810.79,1,"No","Si",65632.33,"Si"
527,"France","Male",31,4,0,1,"Si","No",169361.89,"No"
595,"Germany","Female",32,0,92466.21,1,"Si","No",4721.3,"No"
850,"Germany","Female",38,2,102741.15,2,"No","Si",23974.85,"No"
569,"France","Male",37,9,178755.84,1,"Si","No",199929.17,"No"
728,"France","Male",43,7,0,2,"Si","No",40023.7,"No"
473,"Germany","Female",32,5,146602.25,2,"Si","Si",72946.95,"No"
738,"France","Male",29,2,0,2,"Si","Si",170421.13,"No"
659,"France","Male",35,6,0,2,"Si","Si",58879.11,"No"
597,"Spain","Male",38,6,115702.67,2,"Si","Si",25059.05,"No"
445,"Germany","Female",61,2,137655.31,1,"No","Si",29909.84,"No"
671,"France","Female",29,3,0,2,"Si","No",158043.11,"No"
708,"Germany","Female",23,4,71433.08,1,"Si","No",103697.57,"No"
507,"Germany","Male",36,9,118214.32,3,"Si","No",119110.03,"Si"
581,"France","Female",27,5,102258.11,2,"Si","No",194681.6,"No"
579,"Spain","Female",39,2,151963.26,2,"Si","No",158948.63,"No"
504,"Spain","Female",46,2,163764.84,1,"Si","Si",165122.55,"Si"
737,"France","Female",32,7,128551.36,2,"No","Si",189402.71,"No"
540,"Spain","Female",31,10,118158.74,1,"Si","Si",158027.57,"No"
609,"France","Male",32,7,118520.41,1,"No","No",3815.48,"No"
778,"France","Male",24,4,0,2,"Si","Si",162809.2,"No"
621,"France","Male",40,10,163823.37,1,"No","No",89519.47,"No"
665,"Germany","Male",63,7,104469.58,1,"Si","Si",25165.36,"Si"
694,"France","Male",30,2,0,3,"No","Si",15039.41,"No"
411,"France","Female",54,9,0,1,"No","Si",76621.49,"No"
742,"France","Male",39,8,140004.96,1,"Si","Si",92985.78,"No"
673,"Spain","Male",43,8,127132.96,1,"No","Si",6009.27,"Si"
529,"France","Male",61,1,0,2,"Si","Si",191370.97,"No"
519,"France","Female",38,7,125328.56,1,"Si","No",188225.67,"No"
573,"France","Male",35,9,0,2,"Si","No",11743.89,"No"
453,"Germany","Female",28,3,139986.65,1,"Si","No",136846.75,"No"
798,"Germany","Female",39,6,119787.76,1,"Si","Si",164248.33,"No"
693,"Spain","Female",34,10,107556.06,2,"No","No",154631.35,"No"
637,"France","Female",44,2,0,2,"Si","No",149665.65,"No"
672,"France","Male",47,1,0,1,"No","No",91574.92,"No"
597,"France","Female",28,0,142705.95,1,"Si","No",127233.39,"No"
543,"France","Male",42,7,0,1,"Si","Si",56650.47,"No"
695,"Spain","Female",56,4,0,2,"Si","No",84644.76,"No"
584,"France","Male",35,6,161613.94,2,"Si","Si",148238.16,"No"
652,"Germany","Female",58,3,116353.2,2,"No","Si",193502.9,"No"
601,"France","Male",38,4,60013.81,1,"Si","Si",38020.05,"No"
628,"Spain","Male",28,4,0,2,"Si","Si",176750.81,"No"
686,"France","Male",32,6,0,2,"Si","Si",179093.26,"No"
847,"Germany","Female",41,3,101543.51,4,"Si","No",16025.17,"Si"
765,"Germany","Male",37,7,102708.77,1,"Si","No",9087.81,"No"
678,"Germany","Female",37,8,149000.91,2,"Si","Si",21472.42,"No"
539,"France","Male",20,0,83459.86,1,"Si","Si",146752.67,"No"
800,"France","Female",40,3,75893.11,2,"Si","No",132562.23,"No"
799,"Germany","Female",39,7,167395.6,2,"No","Si",139537.43,"No"
629,"France","Female",61,6,0,2,"Si","Si",133672.61,"No"
734,"Germany","Female",52,6,71283.09,2,"No","Si",38984.37,"No"
542,"France","Female",31,3,0,2,"Si","Si",115217.59,"No"
414,"Spain","Male",60,3,0,2,"Si","Si",93844.82,"No"
675,"France","Female",38,1,104016.88,1,"No","No",22068.83,"Si"
683,"France","Female",38,5,127616.56,1,"Si","No",123846.07,"No"
748,"France","Male",32,5,154737.88,2,"Si","Si",172638.13,"No"
596,"Spain","Male",29,2,0,2,"Si","Si",1591.19,"No"
642,"France","Male",35,4,125476.31,1,"Si","Si",91775.51,"No"
499,"France","Female",21,3,176511.08,1,"Si","Si",153920.22,"No"
649,"Spain","Female",47,8,110783.28,1,"Si","Si",71420.16,"No"
739,"France","Male",42,2,141642.92,2,"Si","No",172149.76,"No"
616,"France","Male",31,1,0,2,"Si","Si",54706.75,"No"
560,"Spain","Female",33,9,0,1,"No","Si",183358.21,"No"
427,"Germany","Male",42,1,75681.52,1,"Si","Si",57098,"No"
435,"France","Male",54,3,0,1,"Si","No",156910.46,"Si"
633,"France","Male",29,7,0,1,"Si","Si",130224.73,"No"
443,"France","Male",35,6,161111.45,1,"No","No",13946.66,"No"
727,"France","Male",62,5,0,2,"No","Si",38652.96,"No"
674,"France","Female",45,6,72494.69,1,"No","Si",140041.78,"No"
661,"France","Female",31,3,133964.3,1,"Si","Si",166187.1,"No"
619,"Spain","Male",34,1,0,1,"Si","No",139919.38,"No"
562,"France","Female",27,3,0,2,"Si","No",28137.03,"No"
633,"France","Male",61,3,157201.48,1,"No","Si",50368.63,"No"
551,"Spain","Female",48,5,95679.29,1,"No","No",94978.1,"No"
720,"Germany","Female",29,7,106230.92,1,"Si","Si",69903.93,"Si"
688,"France","Female",32,5,0,2,"No","Si",177607.77,"No"
635,"Germany","Female",36,9,81231.85,2,"Si","No",196731.08,"No"
561,"France","Female",31,1,81480.27,2,"Si","Si",65234.6,"No"
850,"France","Male",33,8,73059.38,1,"Si","Si",186281,"No"
636,"France","Male",36,5,117559.05,2,"Si","Si",111573.3,"No"
461,"Germany","Female",74,1,186445.31,2,"Si","Si",196767.83,"No"
771,"Germany","Female",38,5,137657.71,2,"Si","No",72985.61,"No"
713,"France","Male",36,8,133889.35,1,"Si","Si",143265.65,"No"
658,"Germany","Female",45,9,134562.8,1,"Si","Si",159268.67,"No"
586,"Germany","Female",56,9,100781.75,2,"Si","Si",54448.41,"No"
737,"France","Male",30,8,174356.13,1,"No","No",31928.5,"No"
742,"Germany","Male",27,5,190125.43,2,"No","No",21793.59,"No"
824,"France","Male",26,7,146266,1,"Si","No",21903.62,"Si"
701,"Germany","Male",41,9,164046.1,1,"Si","No",49405.93,"No"
623,"Spain","Female",43,4,123536.52,2,"No","No",154908.52,"No"
744,"France","Male",36,10,0,2,"Si","Si",182867.84,"No"
698,"Spain","Female",38,1,171848.38,1,"No","No",16957.45,"No"
616,"France","Male",40,9,0,2,"No","No",93717.55,"No"
662,"France","Female",39,5,139562.05,2,"Si","No",61636.22,"No"
594,"France","Male",37,2,0,2,"No","Si",95864.5,"No"
664,"France","Female",36,0,103502.22,1,"Si","Si",146191.82,"No"
789,"Germany","Male",43,8,119654.44,2,"No","Si",148412.24,"Si"
680,"France","Male",33,10,183768.47,1,"Si","No",164119.35,"No"
701,"France","Male",37,1,0,2,"Si","No",163457.55,"No"
684,"France","Female",25,1,0,2,"No","Si",144978.47,"No"
586,"France","Female",52,6,140900.97,1,"Si","Si",67288.89,"No"
522,"Germany","Female",25,5,94049.92,2,"Si","No",103269,"No"
739,"Spain","Female",27,8,98926.4,1,"Si","Si",106969.98,"No"
835,"Germany","Male",18,2,142872.36,1,"Si","Si",117632.63,"No"
790,"Spain","Male",29,3,46057.96,2,"Si","Si",189777.66,"No"
671,"France","Female",48,6,119769.77,1,"No","Si",66032.65,"No"
560,"France","Female",44,5,143244.97,1,"Si","No",98661.27,"No"
663,"France","Male",45,5,83195.12,1,"Si","Si",48682.1,"No"
515,"France","Male",48,5,129387.94,1,"No","Si",147955.91,"Si"
845,"France","Female",28,9,0,2,"Si","Si",56185.98,"No"
639,"Spain","Male",38,9,130233.14,1,"Si","Si",81861.1,"No"
557,"France","Female",32,3,123502.53,1,"Si","Si",69826.8,"No"
543,"Germany","Male",37,8,140894.06,2,"Si","Si",118059.19,"No"
585,"Germany","Male",44,7,163867.86,1,"Si","Si",112333.22,"No"
610,"France","Female",27,2,0,2,"Si","No",14546.76,"No"
727,"Germany","Female",18,2,93816.7,2,"Si","No",126172.11,"No"
540,"Spain","Female",40,8,0,2,"Si","No",3560,"No"
418,"France","Male",35,7,0,2,"Si","Si",88878.15,"No"
660,"France","Female",32,0,114668.89,1,"Si","No",84605,"No"
850,"Germany","Male",38,5,146756.68,1,"Si","No",78268.61,"No"
618,"France","Female",46,6,150213.71,1,"Si","No",120668.46,"Si"
642,"Germany","Male",18,5,111183.53,2,"No","Si",10063.75,"No"
850,"France","Female",40,9,99816.46,1,"Si","Si",163989.66,"Si"
739,"France","Male",34,9,0,1,"Si","No",60584.33,"No"
508,"France","Female",41,5,0,2,"Si","Si",94170.84,"No"
667,"France","Male",41,6,0,2,"No","No",167181.77,"No"
741,"France","Female",60,5,0,1,"Si","Si",38914.51,"No"
592,"France","Male",29,7,0,2,"Si","Si",91196.67,"No"
651,"Germany","Female",45,6,86714.06,1,"Si","No",85869.89,"Si"
773,"Spain","Male",52,2,0,2,"Si","No",57337.79,"No"
850,"Spain","Male",41,8,132838.07,1,"Si","Si",175347.28,"No"
550,"Germany","Female",42,10,128707.31,1,"Si","No",63092.65,"Si"
783,"France","Male",40,6,0,2,"Si","No",109742.55,"No"
777,"France","Male",29,2,0,2,"Si","No",124489.88,"No"
659,"France","Male",29,6,123192.12,1,"Si","Si",56971.41,"Si"
727,"Germany","Male",46,3,115248.11,4,"Si","No",130752.01,"Si"
603,"France","Male",38,8,59360.77,1,"Si","Si",191457.06,"No"
644,"Spain","Male",37,9,0,2,"Si","Si",96442.86,"No"
647,"France","Female",35,6,112668.7,1,"No","Si",122584.29,"No"
648,"Germany","Female",37,7,138503.51,2,"Si","No",57215.85,"No"
721,"Spain","Male",57,1,0,1,"Si","Si",195940.96,"No"
524,"France","Male",29,7,0,2,"Si","Si",105448.74,"No"
626,"France","Female",34,3,0,2,"Si","Si",37870.29,"No"
569,"France","Male",43,7,0,2,"Si","No",52534.81,"No"
578,"Spain","Male",36,1,157267.95,2,"Si","No",141533.19,"No"
769,"France","Female",40,9,133871.05,1,"Si","Si",50568.02,"No"
694,"Germany","Male",31,4,141989.27,2,"Si","No",26116.82,"No"
664,"France","Female",41,5,0,1,"Si","Si",152054.33,"No"
646,"France","Male",38,7,0,2,"Si","No",1528.4,"No"
779,"France","Female",29,3,46388.16,3,"Si","No",127939.26,"Si"
782,"Germany","Female",72,5,148666.99,1,"Si","No",2605.65,"Si"
769,"Germany","Male",34,7,115101.5,1,"No","No",57841.89,"Si"
655,"Germany","Male",67,6,148363.38,1,"Si","Si",186995.17,"No"
623,"Spain","Male",46,4,0,1,"Si","No",5549.11,"Si"
705,"Spain","Female",39,8,144102.32,1,"Si","Si",11682.36,"No"
686,"France","Male",41,5,128876.71,3,"Si","Si",106939.34,"Si"
678,"Germany","Male",36,6,118448.15,2,"Si","No",53172.02,"No"
738,"France","Male",39,5,0,2,"Si","Si",114388.98,"No"
703,"France","Male",28,9,0,2,"No","Si",2151.17,"No"
554,"Spain","Male",42,1,0,2,"No","Si",183492.9,"No"
582,"France","Female",38,9,135979.01,4,"Si","Si",76582.95,"Si"
644,"France","Male",37,6,117271.8,2,"Si","No",104217.96,"Si"
724,"France","Male",29,4,0,1,"Si","No",8982.75,"No"
593,"France","Male",33,1,0,2,"No","No",9984.4,"No"
710,"Spain","Female",30,10,0,2,"Si","No",19500.1,"No"
631,"France","Male",35,8,129205.49,1,"Si","Si",79146.36,"No"
739,"Spain","Female",41,8,0,1,"Si","No",191694.77,"Si"
644,"Spain","Male",18,7,0,1,"No","Si",59645.24,"Si"
652,"Germany","Male",35,7,104015.54,2,"Si","Si",55207.88,"No"
554,"Spain","Male",37,3,0,2,"Si","No",166177.3,"No"
483,"France","Female",30,9,0,2,"No","No",136356.97,"No"
669,"Germany","Female",42,1,103873.39,1,"Si","No",148611.52,"No"
841,"Germany","Female",52,3,112383.03,1,"Si","No",85516.37,"Si"
662,"France","Male",34,2,117731.79,2,"No","Si",55120.79,"No"
821,"Germany","Male",45,0,135827.33,2,"Si","Si",131778.58,"No"
783,"France","Male",38,9,114135.17,1,"Si","No",153269.98,"No"
850,"France","Female",28,9,0,2,"Si","Si",164864.67,"No"
559,"France","Male",62,6,118756.62,1,"Si","Si",20367.68,"No"
602,"Spain","Male",34,8,98382.72,1,"Si","No",39542,"No"
563,"Germany","Male",41,2,100520.92,1,"Si","Si",19412.8,"Si"
695,"Spain","Female",35,7,79858.13,2,"Si","Si",127977.66,"No"
546,"France","Female",20,6,0,1,"No","Si",20508.85,"No"
719,"Germany","Female",76,10,95052.29,1,"Si","No",176244.87,"No"
539,"Germany","Male",42,1,177728.55,1,"Si","No",105013.63,"No"
632,"France","Male",71,3,83116.68,1,"Si","Si",27597.76,"No"
526,"France","Female",37,5,53573.18,1,"Si","No",62830.97,"No"
760,"Germany","Female",34,6,58003.41,1,"Si","No",90346.1,"No"
669,"France","Female",31,6,113000.66,1,"Si","No",40467.82,"No"
655,"France","Male",27,10,0,2,"Si","No",51620.94,"No"
547,"France","Female",49,2,0,1,"No","No",65466.93,"Si"
648,"Germany","Female",40,5,139973.65,1,"Si","Si",667.66,"Si"
790,"France","Female",31,2,151290.16,1,"Si","Si",172437.12,"No"
744,"Germany","Female",50,1,121498.11,2,"No","Si",106061.47,"Si"
761,"Spain","Female",32,4,103515.39,2,"Si","Si",177622.38,"No"
750,"France","Female",35,3,0,1,"Si","No",191520.5,"No"
680,"France","Male",34,9,0,2,"Si","Si",95686.6,"No"
704,"Spain","Male",38,6,106687.76,1,"Si","No",173776.5,"No"
521,"France","Female",41,2,0,2,"Si","Si",113089.43,"No"
452,"France","Female",35,8,0,2,"Si","Si",149614.81,"No"
695,"France","Female",31,5,106089.2,1,"No","No",99537.68,"No"
850,"Spain","Male",71,10,69608.14,1,"Si","No",97893.4,"Si"
625,"France","Male",31,5,0,2,"No","Si",90.07,"No"
608,"Germany","Female",40,7,96202.32,1,"No","No",161154.85,"No"
715,"France","Female",38,0,0,2,"Si","Si",332.81,"No"
834,"Spain","Male",33,5,0,2,"Si","No",66285.18,"No"
469,"France","Male",33,1,127818.52,1,"Si","No",163477.22,"No"
480,"France","Female",40,7,0,1,"Si","No",170332.67,"Si"
527,"Germany","Male",58,3,137318.42,1,"Si","Si",126144.96,"No"
765,"France","Male",42,4,123311.39,2,"Si","Si",82868.34,"No"
574,"Spain","Male",52,7,115532.52,1,"Si","No",196257.67,"No"
617,"Germany","Female",51,10,167273.71,1,"No","No",93439.75,"Si"
581,"France","Male",25,5,77886.53,2,"Si","No",150319.49,"No"
710,"Spain","Male",62,3,131078.42,2,"Si","No",119348.76,"Si"
516,"Germany","Female",47,9,128298.74,1,"No","No",149614.17,"Si"
803,"France","Female",40,6,165526.71,1,"Si","No",12328.08,"No"
560,"France","Female",38,5,83714.41,1,"Si","Si",33245.97,"No"
679,"France","Female",36,3,0,2,"Si","Si",2243.41,"No"
526,"France","Male",32,7,125540.05,1,"No","No",86786.41,"No"
485,"France","Male",41,2,100254.76,2,"Si","Si",12706.67,"No"
625,"France","Female",36,3,0,2,"Si","No",41295.1,"Si"
773,"Spain","Male",43,7,138150.57,1,"Si","Si",177357.16,"No"
530,"France","Female",45,1,0,1,"No","Si",190663.89,"Si"
616,"Germany","Female",43,7,95984.21,1,"No","Si",115262.54,"Si"
651,"France","Male",23,10,0,2,"Si","Si",170099.23,"No"
586,"Germany","Male",38,2,136858.42,1,"No","Si",189143.94,"No"
607,"Germany","Male",29,7,102609,1,"Si","No",163257.44,"No"
724,"Spain","Male",39,3,0,2,"No","Si",95562.81,"No"
733,"France","Male",64,3,0,2,"Si","Si",75272.63,"No"
667,"Germany","Male",70,3,77356.92,2,"Si","Si",20881.96,"No"
700,"France","Female",32,8,110923.15,2,"Si","Si",161845.81,"Si"
659,"Spain","Male",78,2,151675.65,1,"No","Si",49978.67,"No"
710,"Spain","Male",22,8,0,3,"Si","No",107292.91,"No"
760,"France","Male",37,7,0,1,"No","No",32863.24,"Si"
677,"France","Female",25,3,0,2,"Si","No",179608.96,"No"
818,"France","Male",36,4,0,2,"Si","Si",8037.03,"No"
490,"Germany","Female",41,0,139659.04,1,"Si","Si",176254.12,"No"
610,"Germany","Female",69,5,86038.21,3,"No","No",192743.06,"Si"
627,"Germany","Male",24,5,102773.2,2,"Si","No",56793.02,"Si"
533,"France","Female",35,8,0,2,"Si","Si",187900.12,"No"
708,"France","Female",51,8,70754.18,1,"Si","Si",92920.04,"Si"
681,"France","Male",59,4,122781.51,1,"No","Si",140166.95,"No"
690,"France","Male",21,8,0,2,"Si","Si",155782.89,"No"
656,"Germany","Male",68,7,153545.11,1,"Si","Si",186574.68,"No"
673,"Spain","Male",40,1,121629.22,1,"Si","Si",3258.6,"No"
806,"Germany","Male",36,8,167983.17,2,"Si","Si",106714.28,"No"
648,"Spain","Female",43,7,81153.82,1,"Si","Si",144532.85,"Si"
