"","MinTemp","MaxTemp","Rainfall","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindSpeed9am","Humidity9am","Pressure9am","Temp9am"
"123499",8.7,21.1,0,1.4,4.6,"WSW",13,4,72,1022.8,15.3
"123500",10.6,22.5,0,1.8,3.5,"NNW",56,11,72,1015.5,16.5
"123501",12.2,19.4,0,3.8,7.2,"WNW",41,6,61,1017.7,16.2
"123502",12.3,15.6,6.4,2.6,5.7,"SW",56,20,83,1018.5,12.5
"123503",1.6,15.8,0.8,3.4,9.6,"NE",24,6,77,1031.9,8.1
"123504",2.3,17.3,0,2,9.7,"NNE",39,11,61,1026.3,10.2
"123505",4.6,17.8,0,3,0.1,"NNE",28,11,52,1016.4,11.8
"123506",11.8,15.9,3,1.2,0.3,"ESE",17,6,97,1016.7,12.7
"123507",7.1,16.7,3,0.8,1.2,"ESE",17,7,99,1019.9,11
"123508",9.2,17.7,0,1.6,7,"WNW",41,17,80,1013.3,13.6
"123509",10.3,17.7,5,4.2,7.1,"NW",54,11,63,1013.4,14.6
"123510",10.3,15.1,12.2,1.6,4.3,"WSW",57,15,69,1014.9,12.9
"123511",10.5,17,5.2,1.8,4.8,"SW",37,7,67,1021.5,13
"123512",8.6,18.4,4.8,1.8,5.7,"W",22,7,93,1024.5,11.6
"123513",11.5,19.3,0.4,1.2,5.3,"W",39,11,76,1020,13.9
"123514",4.9,17.9,5.4,3,9.2,"SSW",24,4,89,1026.6,11.1
"123515",6.4,19.7,0,2,6.9,"SW",22,6,69,1027.7,12.6
"123516",4.6,21.9,0,2.2,9.9,"SW",46,6,68,1020,11.8
"123517",8.9,19.6,0.2,2.8,5,"WNW",41,11,61,1012.8,18
"123518",7.4,19.9,4,1.8,8.5,"NW",31,11,91,1018.6,12.1
"123519",12.1,16.2,1.6,3,0.1,"WSW",72,17,94,1002.9,14.8
"123520",5.5,15.4,17.4,0.6,9.4,"SW",39,0,81,1021.7,9.7
"123521",9.5,15.9,0,3,1.9,"WSW",26,9,73,1024.7,11
"123522",9.1,17.9,2.8,3,7.3,"SW",30,7,97,1021.2,11.5
"123523",7.3,18.5,1.6,2,3.8,"W",48,7,92,1019.2,10.3
"123524",7.5,16.3,7.4,2.2,9.6,"SSW",50,13,72,1022.3,10.8
"123525",3.3,16.8,0,3.2,10.2,"SSE",22,6,66,1025.3,10.6
"123526",3.8,17.1,0,3.4,10.6,"NE",26,9,66,1026.6,10
"123527",6.2,18.7,0,3.4,9.6,"ENE",52,13,69,1025.4,12
"123528",12,21.5,0,4.6,3.7,"NW",43,17,46,1012.9,16.5
"123529",11.2,17,31,2.6,5.5,"WNW",50,15,78,1003.1,14.6
"123530",10.9,16.5,7.6,3.4,6,"SW",43,15,69,1011.3,14
"123531",11.1,17.6,0,2.2,8.3,"SW",30,11,70,1016.7,13.5
"123532",4.5,18.2,0,1.6,6.4,"NW",30,11,77,1018.2,11.5
"123533",10.9,17.2,9.8,2,5,"SSW",41,9,96,1012.7,13
"123534",5.3,17.2,1.6,2.8,10.4,"WSW",28,6,75,1026.5,12.2
"123535",5.3,17.2,0,4.2,3.9,"WSW",26,2,71,1023.4,12.3
"123536",6.8,19.5,0,1.2,10.3,"N",28,7,79,1025.5,12.2
"123537",9,22.2,0,2.8,7.3,"SW",30,2,67,1021.3,13.6
"123538",9.5,19.9,0,2.8,9.8,"SW",52,9,78,1018.1,13.5
"123539",7.2,19.6,0,2.6,8.6,"NNW",35,9,80,1013.4,14.6
"123540",12.3,17.5,6.2,3,7.9,"W",57,20,62,1012.2,15.2
"123541",11.6,17.9,5.4,3.8,8.6,"SW",43,11,58,1024.2,14.7
"123542",7,19.2,0,4,4,"WSW",24,7,74,1025.1,12.6
"123543",12.3,20.5,0,1.4,4,"SW",30,9,82,1021.3,16
"123544",11.9,16.5,0,4.2,8.7,"SE",43,15,64,1024.5,13
"123545",9,17.8,0,2,9.3,"SE",41,19,57,1028.3,11.9
"123546",8.5,18,0,4,10.3,"E",39,15,50,1029,12.4
"123547",6.9,20,0,5,11,"SW",30,13,57,1027.5,13
"123548",4.3,18.6,0,3.2,7.2,"WSW",41,6,59,1017.4,14.1
"123549",7.1,17.3,5.8,3,10.2,"SSE",33,20,60,1021.4,11.5
"123550",5,18.2,0,3.6,9.4,"ENE",24,17,56,1026.6,12.5
"123551",3.7,19.1,0,3,2.7,"SW",54,11,62,1017.9,13.5
"123552",5.9,15.8,13.8,3.8,9.3,"SSW",61,13,65,1017.3,11.6
"123553",6.5,19.6,0,2.6,10.4,"NW",22,7,58,1022.1,14.9
"123554",5.2,23.1,0,2.2,10.9,"WSW",22,7,66,1019.4,14.8
"123555",7.2,18.8,0,4,3.6,"SW",35,7,74,1011.5,15.2
"123556",10.2,15.6,10.2,1.4,7.8,"WSW",48,15,61,1015.5,13.6
"123557",6.3,17.5,1.2,3,7.1,"NW",30,6,71,1018.3,10.5
"123558",8.9,16.7,15.6,2.4,8,"SW",35,15,82,1018,12.2
"123559",4.5,18.3,0,3,4,"W",31,11,67,1021.1,14.4
"123560",12,19.7,3.6,2.8,5.9,"SW",70,15,62,1013.4,18.1
"123561",6.4,15.8,5.4,3,11.1,"SSE",31,15,55,1024.1,11.9
"123562",4.4,18.7,0,5,11.3,"NE",28,15,54,1021.8,12.2
"123563",6.5,19.1,0,3.2,5.2,"NNW",39,7,63,1008.7,16.6
"123564",12.3,16.5,4.6,1,7,"WSW",70,28,63,1004.5,15.3
"123565",10,17.5,2.8,5.2,8.4,"SW",46,19,58,1016.8,15
"123566",9.1,18.8,0,4,1.8,"W",31,11,70,1019.9,16.6
"123567",11.2,21,0.8,3.6,7.8,"W",30,7,85,1018.7,17
"123568",9,23.2,0,3,11.7,"WNW",28,11,69,1013.9,17.9
"123569",12.3,22.4,0,2.2,6.6,"NW",43,13,72,1010.7,19.4
"123570",14.7,24.3,1.2,3,8.7,"WNW",37,13,83,1012.8,18
"123571",15.3,18.8,9,5.4,1.9,"W",44,9,91,1008.3,16.5
"123572",13,18.2,5.2,3,6.7,"SW",44,19,71,1021.7,14.8
"123573",6.5,20.7,0,4.4,11.7,"SSW",35,9,56,1029.6,15.5
"123574",8.9,26.2,0,5,11.8,"NE",31,9,54,1026.1,17
"123575",13.9,33.1,0,6.4,11.8,"NE",37,20,30,1016.8,22.3
"123576",11.1,24.5,0,7,11.7,"SW",31,9,75,1011.8,22.2
"123577",16,21.4,0.6,3.4,8.6,"W",43,17,62,1012.3,18.9
"123578",10.4,17.2,4.8,5.2,8.1,"WSW",54,19,63,1016.6,14.7
"123579",7.8,19.4,1.4,5.4,11,"SW",35,11,50,1026.6,15.3
"123580",9.3,19.8,0,4.4,6.6,"SW",33,11,61,1025.5,15.4
"123581",10.8,21.6,0,4,11.9,"SSW",31,13,55,1023.9,16.1
"123582",8.1,19.8,0,6,10.1,"SW",37,9,61,1017.4,15.4
"123583",11.1,19.1,2.6,4.8,12,"SW",43,15,52,1019.7,14.3
"123584",7.9,22,0,5.4,12,"SW",31,15,46,1028.2,13.7
"123585",9.5,28.5,0,4.8,12,"ENE",37,17,34,1023.1,19
"123586",10.2,29.5,0,8.8,12.5,"WSW",31,7,27,1012,23.3
"123587",10.7,22,0,6.6,10.6,"SW",37,11,64,1013.5,18.6
"123588",8.9,21.4,0,4.8,10.3,"WSW",35,6,51,1016.7,16.5
"123589",8.4,22.3,0,4.4,11.5,"SW",31,6,63,1020.7,17.7
"123590",9.9,21.9,0,4,11.8,"SSW",39,13,59,1020.9,18.3
"123591",9.8,22.4,0,6.4,12.2,"SSW",33,15,55,1015.3,18.5
"123592",15,20,1.4,6,8.4,"SW",50,13,77,1013.1,18.4
"123593",8.9,21.2,3,4.8,12.1,"SSW",37,15,42,1023.7,15.6
"123594",9.7,22.5,0,5.4,12.2,"SW",44,13,53,1021.8,16.6
"123595",11.2,25.6,0,7.2,12.4,"SW",31,11,50,1020.2,18.4
"123596",12,30.8,0,7.4,12.5,"SSW",33,7,45,1014.5,21.5
"123597",13.2,22.9,0,9.2,12.6,"SSW",39,15,65,1016.8,17.9
"123598",16,26.1,0,5.8,9.3,"SW",33,9,69,1022,18.8
"123599",14.1,37,0,6.6,12.8,"SW",31,11,45,1017.8,25.6
"123600",18.2,25,0,8.6,12.5,"SW",44,15,64,1014.1,22.5
"123601",11.5,22.4,0,7.6,12.6,"SW",39,13,47,1019.4,16.5
"123602",9.4,23.6,0,7.2,12.4,"SW",41,7,50,1014.2,18
"123603",13,21.4,0,8.4,8.1,"WSW",37,13,58,1011.4,17.1
"123604",8.2,21.8,0,5,8,"WNW",41,11,52,1011.6,19.2
"123605",11.2,21.2,0.4,6,10,"SW",39,17,50,1016.2,17.9
"123606",8.2,22.5,0,6,12.2,"SSW",39,9,46,1022.1,18.9
"123607",11.6,31.1,0,7,12.9,"SW",31,13,44,1023,21
"123608",14.1,36.9,0,9.8,12.9,"NNE",43,24,16,1014.1,27.4
"123609",17.3,35.8,0,10,12.5,"NW",39,15,18,1005.7,31.4
"123610",18.6,21.6,0,7.8,4.3,"WNW",39,7,63,1004.6,20.5
"123611",10.6,21.8,14,3.8,13.2,"SW",37,9,44,1022.7,17.3
"123612",9.9,30.3,0,7.8,12.8,"SW",31,11,42,1020,21.3
"123613",11.8,25.6,0,8.4,12.9,"SW",41,7,50,1013.4,22.3
"123614",15.3,23.5,0,9.2,10.6,"SSW",46,17,43,1016.4,20.6
"123615",10.2,21.8,0,7.4,12.6,"SSW",37,9,49,1020.9,17.3
"123616",13,28.2,0,7.4,13.2,"SSW",37,11,39,1019.7,21.8
"123617",14.3,33,0,9.4,13.2,"SSW",39,13,34,1018.4,25.4
"123618",18,33.9,0,12.6,13,"SW",37,13,34,1018.4,26.1
"123619",16.7,35.4,0,11.6,13,"ENE",35,15,35,1017.3,25.7
"123620",18.7,38.2,0,11.8,13.1,"NE",31,17,23,1013.8,31.5
"123621",17.1,31,0,11.4,13.2,"SSW",37,9,45,1013.2,26.9
"123622",15.2,29.5,0,9.2,13.1,"SW",33,6,45,1015.4,23.8
"123623",15.3,25.9,0,10.2,13.2,"SSW",39,13,60,1017.3,20.4
"123624",15.1,26.6,0,8,13.1,"SSW",43,7,52,1014.5,22.6
"123625",13.7,24.3,0,9,10.2,"SSW",37,9,58,1016.4,19.9
"123626",14,27.9,0,7.4,12.8,"E",33,9,46,1012.7,20.7
"123627",15.7,23.4,0,7.8,9.6,"W",35,15,55,1009.1,20.4
"123628",14.6,23.6,1.8,6.2,12.2,"SW",41,15,42,1015.3,18.2
"123629",12.8,23.8,0,10,12.7,"WSW",41,13,55,1015.4,19.2
"123630",12.9,24.7,0,11.8,12.7,"SW",33,7,55,1016.9,20.8
"123631",17.8,24.1,0,8.6,11.3,"SW",41,19,64,1016.5,20.7
"123632",13.3,30,0,11.4,11.3,"ESE",33,15,40,1020.1,19.7
"123633",14.1,35.8,0,8,13.3,"SW",41,13,27,1014.6,27.2
"123634",16.2,37.6,0,12,13.3,"WNW",35,20,16,1010.6,32.4
"123635",18.2,28.6,0,10.6,8,"SSW",43,15,67,1011.8,22.2
"123636",17.7,24.6,7.8,7.6,6,"SSE",43,11,74,1010.1,21.1
"123637",14.4,24.8,0,5.2,11.8,"SSE",39,15,55,1020.6,18.8
"123638",15.6,30.1,0,8.6,13.3,"ENE",31,15,54,1021.5,21.4
"123639",18.3,33.7,0,9,10.2,"S",37,15,36,1012.1,27.5
"123640",17.9,30.8,0,10.6,13.3,"ESE",44,13,50,1013.9,21.6
"123641",14.2,30,0,11,13.1,"SW",44,13,45,1014,21.4
"123642",15.5,24.2,0,10.4,13.1,"SW",46,13,56,1012.7,21.5
"123643",14.5,27.3,0,8.8,13.2,"SW",35,9,49,1016.8,21.2
"123644",16,34.3,0,10,13.3,"E",35,11,44,1015.2,23.2
"123645",20.3,42.4,0,11.4,13,"N",41,19,29,1008,30.4
"123646",20,27.1,0,13.2,9.4,"SW",39,17,69,1010.1,20.9
"123647",17.3,32.6,0,9.4,13.2,"SW",43,9,40,1009,27
"123648",19.2,29.9,0,13,13.1,"SW",44,11,45,1007.1,25.2
"123649",17.9,32.7,0,11.8,13.2,"SW",43,17,50,1011.3,22.7
"123650",16.2,32.7,0,12.2,13.1,"WSW",41,11,46,1006.7,25
"123651",16.3,22.5,0.6,8.4,11.1,"WSW",56,22,51,1005.9,19.1
"123652",13.4,22.9,0,8.2,13.1,"SW",46,15,51,1012.1,17.9
"123653",11.8,24.2,0,9.6,13.2,"SW",33,9,53,1013.8,18.4
"123654",13.1,23.2,0,7,13.1,"SSW",50,4,52,1008.9,21.1
"123655",13.1,27.4,0,8,13.2,"SW",43,11,54,1016.3,20
"123656",16.3,31.3,0,12.6,13.3,"SE",35,13,45,1017.2,22.4
"123657",18.2,37.1,0,11.6,13.2,"SSW",37,15,35,1013.8,27.8
"123658",18.2,40,0,12.2,13.3,"SW",35,11,27,1010.7,31.8
"123659",18.9,40.9,0,12.6,13.3,"ENE",33,20,19,1007.7,34.1
"123660",20,24.9,0,11.8,8.3,"SW",48,11,76,1007.7,20.8
"123661",16.9,23.2,0,10,9.3,"SSW",44,19,46,1011.8,19.6
"123662",13.8,24.9,0,7.2,12.9,"SSW",43,7,54,1012.5,19.8
"123663",13.7,30.6,0,7.8,13.1,"SSW",39,9,43,1011.7,24
"123664",17,35.4,0,10,13.1,"SSW",37,15,43,1012.1,24.8
"123665",17.3,35.5,0,12.6,13.1,"SW",33,9,33,1010.4,28
"123666",21.2,36,0,12.4,13.1,"SW",39,9,40,1006.1,29.2
"123667",17.1,23.5,0.4,10.6,10.8,"SW",48,20,51,1008.2,20.9
"123668",11.5,26,0,8.2,13.1,"SSW",37,9,46,1015.7,18.8
"123669",14.3,37.2,0,9,13.1,"SW",35,9,37,1013.2,25.8
"123670",15.3,35.1,0,13,13.1,"SW",39,6,34,1008.4,28.9
"123671",17.7,26,0,10,11.5,"SW",50,13,57,1010.3,21.3
"123672",16.1,30.5,0,7.4,13.2,"S",37,13,49,1014.5,21.5
"123673",16.7,33.8,0,13.2,9.2,"SW",41,15,48,1011,24.1
"123674",17.3,24.1,0,10,11.8,"SW",44,15,54,1011.8,21.2
"123675",12.4,26.9,0,10,13.1,"SW",31,9,49,1012.3,21.2
"123676",14.9,33.1,0,8.2,13,"SW",39,7,48,1009,24.2
"123677",16.8,24.4,0,9.2,13,"SSW",46,15,61,1010.1,22.2
"123678",12.7,25,0,9.2,12.7,"SW",39,11,54,1016.8,20.6
"123679",13.5,32.2,0,9.4,13.2,"SW",35,13,43,1018,22.4
"123680",15.8,39.4,0,10.8,13.2,"SSW",31,13,32,1016.8,28.5
"123681",21.3,42,0,13.8,13,"NE",37,19,17,1012.9,33
"123682",21.4,34,0,14.2,12.9,"SW",43,9,45,1009.9,27.4
"123683",20.1,38.8,0,13,12.7,"E",39,9,42,1008.8,27.7
"123684",21.4,25.8,6.2,11.2,0.3,"ESE",30,7,90,1011.3,21.5
"123685",16.7,20.3,7,1.4,0,"E",33,9,92,1016.8,17
"123686",16.1,22.9,31.8,3.6,0,"SSE",28,7,92,1014.7,17.5
"123687",16.5,30.3,2.8,1,11.2,"ESE",28,9,64,1017.9,22.9
"123688",19.2,31.8,0,6.4,8,"E",28,13,72,1017.2,22.8
"123689",19.3,32.6,0,5.4,12.2,"SSW",35,7,53,1009.1,28.3
"123690",16.5,27.6,0,9.8,12.5,"SSW",37,11,62,1009.2,22.5
"123691",19,30.4,0,10.4,12.6,"ESE",35,11,55,1012.1,22.3
"123692",16.7,34.1,0,9.6,12.3,"SE",39,13,51,1010.7,22.7
"123693",20.8,30.3,0,9.6,7.8,"SW",50,6,57,1004.3,27.3
"123694",14.9,26.6,0,7.6,12.5,"SSE",50,20,52,1012.7,17.6
"123695",14.1,17.4,2.6,10,0,"SE",44,11,86,1012.5,14.9
"123696",14.8,22.4,114.4,14.4,0,"SE",41,19,92,1007.5,16.5
"123697",16.5,26.2,15,2,4.6,"ESE",50,13,74,1010.3,21.9
"123698",20.1,28.3,0,3.8,7.5,"E",43,20,72,1015.1,21.4
"123699",21.4,34,0,10.6,7.2,"ENE",28,15,67,1013.4,26
"123700",23.8,30.7,0,4.6,11,"SW",30,9,72,1012.4,26.7
"123701",20.6,32.4,0,8,9,"ENE",22,11,71,1015.1,25
"123702",18.6,30.8,0,8.2,11.3,"ENE",28,9,62,1014.9,22.8
"123703",16.2,32.4,0,8.4,12.3,"ENE",31,9,53,1018.5,21.8
"123704",17.9,35.1,0,9,12.4,"NE",33,15,51,1019.4,23.5
"123705",23.4,37.7,0,11,12.3,"W",33,17,33,1014.3,30.1
"123706",20.4,26.4,0,8.8,11.3,"SW",35,11,65,1013.4,22.9
"123707",16.5,22.1,2.4,12,10.2,"WSW",48,26,57,1014.3,19.1
"123708",10.1,24.1,0,7,11.9,"SSW",33,13,59,1021.9,19
"123709",12.7,30.6,0,7.8,11.9,"SSW",31,7,58,1021.9,22.2
"123710",16.2,36.5,0,9.6,12.1,"NE",33,17,42,1020.6,26.4
"123711",18.3,39.3,0,9.8,12.1,"NE",31,15,28,1015.5,29.9
"123712",18,29.4,0,10.8,12.1,"SW",30,13,69,1011.7,24
"123713",15.7,29.8,0,5.8,11.8,"SW",33,6,55,1015.3,23.4
"123714",17.9,33,0,7.4,11.9,"SW",24,7,57,1014.8,25.5
"123715",20.1,37.7,0,8.4,11.5,"NE",41,9,55,1013.8,28.2
"123716",22.9,29.9,2.4,10,0.7,"NNW",26,11,89,1015.4,24.1
"123717",20.3,35.2,0.2,2.2,11.1,"SSW",28,6,66,1016.2,26.5
"123718",22.9,36.1,0,9,11.6,"SSE",26,7,51,1015.6,27.3
"123719",21.3,36.2,0,9.2,11.4,"SSW",35,13,56,1015.9,25.4
"123720",19.2,34.7,0,8,11.8,"SW",26,2,54,1013.4,27.3
"123721",17.9,33.8,0,9,10.8,"SW",30,2,73,1013.2,24.3
"123722",20.7,34.5,0,7.4,11.7,"WSW",28,7,57,1010.9,25.9
"123723",18.1,31.9,0,7.6,11,"SE",31,9,68,1012.8,22.4
"123724",19.5,29.9,0,7,11.3,"SSE",39,17,62,1013.5,22.3
"123725",15.6,30.9,0,7.4,10.9,"E",37,17,58,1017,19.9
"123726",18.5,24.8,0,11.2,0.5,"NE",37,11,48,1011.2,21.4
"123727",20.6,24.2,8.4,2.2,3.9,"NW",39,13,75,1007.4,22.7
"123728",18.7,24.1,2.4,5,7.3,"NW",46,17,70,1011.1,21.2
"123729",16.6,24,1.6,5.8,10.6,"SW",35,17,59,1019.3,18.6
"123730",13,28.3,0,8,11.1,"SSW",31,13,52,1018.3,19.8
"123731",11.7,24.6,0,4.8,10.1,"SW",31,11,57,1011.3,19
"123732",16.8,19.8,1.2,5.4,0.1,"S",35,13,92,1017.3,17.1
"123733",10.3,23.8,0.4,4,11.2,"S",31,9,56,1024.7,17.1
"123734",12.6,26.2,0,6.2,10.4,"SE",28,13,52,1020.3,17.9
"123735",17.5,21.4,0,8,1.2,"E",39,13,53,1009.9,19.4
"123736",16.2,24,3.8,2.6,7.4,"N",41,17,70,1007.8,21
"123737",16.8,24.2,0.8,4.6,9.6,"SW",33,13,79,1013.6,19.8
"123738",14.7,26.3,0,3.4,10.6,"SSW",30,7,74,1016.5,19.8
"123739",15.7,27.2,0,5.6,10.9,"E",44,11,64,1012.3,21.2
"123740",16.6,22.4,2.2,5.6,9.4,"SW",44,24,48,1013.3,20.1
"123741",8.3,23.3,0.2,6.2,10.3,"SSW",30,7,62,1023.8,16.5
"123742",9.5,22.9,0,5.4,7.8,"SW",31,2,67,1019.7,17.9
"123743",12.9,24.9,0,4,11,"SE",33,9,53,1025.1,16.9
"123744",12.1,28,0,7.4,11.1,"E",31,13,50,1023.3,18.6
"123745",9.6,29.9,0,6.2,10.9,"SSE",24,6,44,1023.1,20.7
"123746",14.9,30.1,0,8.2,10.8,"NE",33,11,51,1023.9,20.3
"123747",17.4,31.6,0,8,10.9,"NE",35,17,34,1021.4,23.5
"123748",12.1,31.8,0,6.8,10.8,"SSW",33,6,39,1022.7,23.1
"123749",15.4,30.4,0,7,10.7,"E",28,11,64,1024.9,19.8
"123750",12.3,30.4,0,5.2,10.6,"S",19,6,55,1018.2,21.7
"123751",13.7,24.4,0,5.2,8.1,"SW",43,2,94,1013.1,17.1
"123752",14.8,22.3,0,5.4,8.9,"SSE",35,17,56,1023.6,16.4
"123753",8.7,23.6,0,5,10.5,"SW",33,7,58,1027.6,16
"123754",11.1,27.4,0,4.8,10.4,"ESE",24,13,56,1027.4,18.1
"123755",10,30.1,0,5.6,10.4,"SSW",24,9,51,1022.7,19.3
"123756",13.1,28.1,0,6.6,10.5,"SW",28,9,38,1016.6,21.8
"123757",10.6,23.8,0,5.2,9.7,"SW",35,9,69,1021.5,17.4
"123758",12.9,26.8,0,4.2,10.4,"SSW",31,11,64,1024.3,19.9
"123759",12.8,29,0,5.8,6.2,"SW",22,2,73,1019.3,18.1
"123760",14.8,29.3,0,4,7.3,"SSE",31,11,73,1015.7,18.5
"123761",17.2,25.1,0,5.4,7,"SSE",35,11,66,1014.6,18.8
"123762",15.4,21.8,0,5,2.5,"SSW",24,13,74,1015.3,17.8
"123763",15.3,25,0,4,8,"SSW",31,9,72,1013,19.7
"123764",14.1,25.6,0,2.4,10.1,"WSW",26,4,75,1018.4,18.5
"123765",11.2,28.6,0,5.6,10.3,"SW",26,2,69,1021.7,19
"123766",12.2,28.3,0,4,10,"WSW",24,0,60,1020.2,20.5
"123767",15.3,28.6,0,4.4,10,"SSW",26,6,61,1019.7,22
"123768",16.5,28.1,0,5.4,10.3,"SE",30,7,70,1020.8,19.8
"123769",14.6,26,0,6,10.3,"SSW",28,7,68,1022.4,18.6
"123770",13.2,24.2,0,5,10.2,"SW",28,11,69,1026.8,15.8
"123771",8.3,26.1,0,1.4,8.8,"SSW",28,6,58,1027.6,17.9
"123772",12,26.3,0,4.4,10,"SW",26,7,51,1027,18.9
"123773",9.6,26.7,0,4,10,"S",33,6,52,1026.2,18.2
"123774",8.7,27.6,0,5,10,"WSW",22,6,46,1024.1,18.1
"123775",8.7,23.9,0,4.2,9.3,"SSW",31,0,65,1022.9,16.5
"123776",12.1,24.1,0,4.2,9.5,"E",24,9,62,1026.3,16.7
"123777",10.4,26.4,0,5.4,8,"E",48,7,57,1025.7,16.8
"123778",13,29.2,0,4,9,"N",33,13,47,1020.4,20.4
"123779",14.2,24.2,0,3.6,5.8,"W",24,6,78,1018.3,20.1
"123780",16,24.3,7.8,2.2,8.6,"SSW",22,0,88,1022.1,19.3
"123781",12.2,26.3,0.2,3.4,9.5,"NE",20,7,75,1027.4,17.5
"123782",11.7,30.8,0,4,9.7,"NNE",31,13,55,1023.8,20.7
"123783",13.3,26.4,0,4,7.8,"N",24,11,56,1020.6,18.1
"123784",17.4,20.7,2.2,2,2,"SSE",28,6,87,1019.8,18
"123785",8.6,21.6,0,6.8,8.8,"SSE",28,4,59,1023.2,15.8
"123786",10,22.1,0,3.2,7.6,"SW",28,2,71,1023.1,15.6
"123787",8.6,22.5,0,3.2,9.1,"ENE",24,9,79,1022,13.1
"123788",8,22.9,0,2.8,7.2,"W",22,6,67,1020.3,14.3
"123789",11.7,25,0,4.2,6.2,"NW",44,11,49,1013.1,18.4
"123790",15.7,20.7,3,3.2,4.2,"WNW",54,20,61,1008.4,19.8
"123791",14.5,21.5,7.6,3.6,6.1,"SW",35,9,80,1015.4,16
"123792",10.1,20.4,0,2.2,9.5,"NNE",30,6,79,1021.6,15.6
"123793",9.4,25.9,0,2.8,9.1,"N",35,13,59,1019,16.9
"123794",15.4,22.9,1,3.6,4.1,"SW",37,7,97,1014.2,17.2
"123795",10.9,16.9,8.2,4,1.4,"NE",24,2,86,1015,13
"123796",12.2,18.2,17.2,1.4,4.3,"WSW",50,17,85,1006.3,15.1
"123797",8.5,19.9,16,2.2,6,"W",22,6,94,1019.9,11.5
"123798",11.5,17.9,5.2,2.2,0.2,"N",46,7,99,1023.1,14.1
"123799",12.5,21.4,1,1.2,8,"WNW",22,7,90,1022.5,15.6
"123800",7.4,22.4,0,2,9.4,"NNE",20,6,94,1022.1,13.4
"123801",10,19.4,1.4,2.8,6.7,"SSE",30,9,90,1021.1,16.2
"123802",7.6,18.8,0,2.2,9,"SE",43,9,72,1026.4,12.6
"123803",4.9,19.4,0,2.2,9.2,"ENE",50,7,75,1027.7,12.5
"123804",5.8,21.6,0,2.4,8.6,"ENE",20,9,69,1026.2,12.5
"123805",9.3,24.9,0,3.6,8.2,"NNE",28,13,51,1022.8,16.5
"123806",7.7,25.8,0,3,8,"NNE",20,0,96,1022,12.2
"123807",8.2,22.8,0,2.4,7.7,"WSW",20,6,94,1022.1,11.7
"123808",8.7,24.2,0,2.2,8.1,"NW",22,9,89,1025.2,14
"123809",10.3,22.7,0,1.4,7.7,"SW",20,6,96,1027.8,13.6
"123810",12.1,22.2,0,1.8,9.1,"SSE",22,9,84,1029.7,15.5
"123811",9.7,25.6,0,1.8,9.2,"NNE",20,6,75,1027.4,15.4
"123812",8.6,25.4,0,2.4,7.7,"NNE",33,11,52,1024.2,16.3
"123813",5.9,22.6,0,4.4,9.1,"SE",19,0,70,1026.9,13
"123814",8.5,22.5,0,2.2,9.2,"ESE",28,4,74,1030.7,14.3
"123815",1.9,24.3,0,4.8,9.3,"NNE",31,13,34,1029.7,14.6
"123816",6,21,0,3.8,1.9,"NNE",26,7,41,1026.9,14.4
"123817",8.1,23.6,0,3.2,4.5,"ENE",30,6,45,1023.8,12.8
"123818",6.4,24.2,0,3.8,7.6,"NE",35,11,37,1021.2,16.6
"123819",6.7,24.6,0,3.4,5.6,"N",22,7,43,1016.8,14.4
"123820",12.9,20.9,26.2,3.4,4.3,"SSE",22,2,95,1019.9,13.5
"123822",6.5,21.2,0,1,8.3,"S",20,4,97,1027.3,12.7
"123823",7,21.6,0,2.4,9,"E",19,0,96,1029.3,12
"123824",7.5,23.4,0,1.8,9.2,"NNE",28,13,67,1026.9,14.2
"123825",5.5,23,0,3,9.1,"SW",19,4,84,1023,11.5
"123826",7.8,22.5,0,2.8,9.1,"NW",26,7,98,1019.3,13.5
"123827",10.3,19.9,0.2,1.8,7.5,"NW",37,9,89,1017.1,13
"123828",13,16.8,61.2,3.6,0,"SSW",46,17,90,1005.6,16.4
"123829",13.3,18.9,0.4,1.8,6.5,"SE",37,11,85,1019.2,15.1
"123830",11.5,18.2,0,3.8,9.3,"SE",30,9,62,1025.9,14
"123831",6.3,17,0,1.6,7.9,"E",26,4,75,1028.6,11.5
"129839",4.6,12.2,3,3.4,6,"WSW",81,17,72,988.3,6.5
"129840",5.1,10.8,16.2,3.6,3.2,"W",83,24,78,991.7,6
"129841",5.5,12.4,3,2,4.3,"SW",100,37,55,1008.7,10.1
"129842",0.9,10.4,1,0.2,8.3,"NNW",28,17,76,1028.9,3.2
"129843",0.5,10,0,1.4,8.1,"NNW",28,13,79,1028.2,2.9
"129844",1.3,10,0,1.4,2.7,"NNW",41,19,77,1021.6,4.2
"129845",4.1,15.8,0,1,5.3,"NNW",39,13,82,1017.2,7.7
"129846",7.3,14.2,8.4,0.2,3.4,"NNW",24,7,96,1017.6,8.3
"129847",5.4,11.4,0.4,0.8,6,"NW",35,11,88,1017.8,7.5
"129848",5.2,12.9,0.6,4.6,5.2,"NNW",44,19,68,998.7,9
"129849",3.7,10,2.6,0.2,5,"SW",52,20,66,1002.3,7.1
"129850",6.4,10.9,0.2,1.8,0,"NW",43,6,73,1016.5,8.3
"129851",6.5,13,0,3,4.4,"N",30,17,77,1016.2,7.6
"129852",5.1,13.1,0,2.4,7.4,"NNW",28,13,88,1020.4,5.8
"129853",5.7,12.4,0.8,1,3.7,"SSE",26,11,88,1023.3,7.1
